path,name,freq_hz,amp_V,wind,mooring,N_in,N_out,A_in_nearest,A_in_parabolic,A_out_nearest,A_out_parabolic,f_in_peak,f_out_peak,outin_nearest,outin_parabolic,delta_outin
/Users/ole/Kodevik/wave_project/wavedata/20260324-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-fullwind-amp0100-freq1300-per40-depth580-run1.csv,fullpanel-fullwind-amp0100-freq1300-per40-depth580-run1.csv,1.3000,0.1000,full,below_90_loose230,4410,3276,7.1882,7.1889,5.8409,5.8410,1.3044,1.2972,0.8126,0.8125,-0.0001
/Users/ole/Kodevik/wave_project/wavedata/20260324-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0100-freq1300-per240-depth580-run2.csv,fullpanel-nowind-amp0100-freq1300-per240-depth580-run2.csv,1.3000,0.1000,no,below_90_loose230,4420,3271,7.0214,7.0214,5.2789,5.2790,1.3010,1.2997,0.7518,0.7518,0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260324-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-fullwind-amp0200-freq1400-per240-depth580-run1.csv,fullpanel-fullwind-amp0200-freq1400-per240-depth580-run1.csv,1.4000,0.2000,full,below_90_loose230,3751,3048,16.0724,16.0729,11.8277,11.8277,1.3993,1.3943,0.7359,0.7359,-0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260324-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0100-freq1300-per40-depth580-run1.csv,fullpanel-nowind-amp0100-freq1300-per40-depth580-run1.csv,1.3000,0.1000,no,below_90_loose230,4420,3271,7.2526,7.2526,5.2571,5.2571,1.3009,1.2994,0.7249,0.7249,0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260324-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0200-freq1400-per240-depth580-run1.csv,fullpanel-nowind-amp0200-freq1400-per240-depth580-run1.csv,1.4000,0.2000,no,below_90_loose230,3749,3035,14.5796,14.5796,10.6250,10.6250,1.4004,1.4004,0.7288,0.7288,0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260324-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0100-freq1400-per240-depth580-run1.csv,fullpanel-nowind-amp0100-freq1400-per240-depth580-run1.csv,1.4000,0.1000,no,below_90_loose230,3753,3036,7.8178,7.8180,4.5284,4.5285,1.3986,1.4002,0.5792,0.5792,-0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260324-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0200-freq1300-per240-depth580-run1.csv,fullpanel-nowind-amp0200-freq1300-per240-depth580-run1.csv,1.3000,0.2000,no,below_90_loose230,4617,3269,14.7003,14.7004,12.0505,12.0505,1.2995,1.3002,0.8197,0.8197,0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260324-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0200-freq1200-per40-depth580-run1.csv,fullpanel-nowind-amp0200-freq1200-per40-depth580-run1.csv,1.2000,0.2000,no,below_90_loose230,4792,4790,15.3666,15.3666,12.8800,12.8801,1.2000,1.2006,0.8382,0.8382,0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260324-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0100-freq1400-per40-depth580-run1.csv,fullpanel-nowind-amp0100-freq1400-per40-depth580-run1.csv,1.4000,0.1000,no,below_90_loose230,3753,3039,7.7756,7.7759,4.5604,4.5605,1.3985,1.3989,0.5865,0.5865,-0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260324-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-fullwind-amp0200-freq1700-per40-depth580-run1.csv,fullpanel-fullwind-amp0200-freq1700-per40-depth580-run1.csv,1.7000,0.2000,full,below_90_loose230,3271,3249,17.4178,17.4263,9.5368,9.5370,1.6833,1.6931,0.5475,0.5473,-0.0003
/Users/ole/Kodevik/wave_project/wavedata/20260324-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-fullwind-amp0200-freq1600-per40-depth580-run1.csv,fullpanel-fullwind-amp0200-freq1600-per40-depth580-run1.csv,1.6000,0.2000,full,below_90_loose230,2519,2670,17.5510,17.5523,10.4021,10.4024,1.5888,1.5922,0.5927,0.5926,-0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260324-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0200-freq1600-per240-depth580-run1.csv,fullpanel-nowind-amp0200-freq1600-per240-depth580-run1.csv,1.6000,0.2000,no,below_90_loose230,2499,2655,14.6484,14.6484,7.2340,7.2341,1.6008,1.6010,0.4938,0.4938,0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260324-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0300-freq1500-per240-depth580-run1.csv,fullpanel-nowind-amp0300-freq1500-per240-depth580-run1.csv,1.5000,0.3000,no,below_90_loose230,3004,2833,22.2633,22.2634,13.3088,13.3088,1.4980,1.5002,0.5978,0.5978,0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260324-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0100-freq1600-per240-depth580-run1.csv,fullpanel-nowind-amp0100-freq1600-per240-depth580-run1.csv,1.6000,0.1000,no,below_90_loose230,2498,2650,7.6094,7.6094,2.7547,2.7548,1.6012,1.6031,0.3620,0.3620,0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260324-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0100-freq1700-per240-depth580-run1.csv,fullpanel-nowind-amp0100-freq1700-per240-depth580-run1.csv,1.7000,0.1000,no,below_90_loose230,29703,29690,7.2951,7.2951,1.9151,1.9152,1.7001,1.7009,0.2625,0.2625,0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260324-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0300-freq1400-per240-depth580-run1.csv,fullpanel-nowind-amp0300-freq1400-per240-depth580-run1.csv,1.4000,0.3000,no,below_90_loose230,3753,3038,20.7843,20.7844,15.7385,15.7391,1.3988,1.3994,0.7572,0.7573,0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260324-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-fullwind-amp0200-freq1400-per40-depth580-run1.csv,fullpanel-fullwind-amp0200-freq1400-per40-depth580-run1.csv,1.4000,0.2000,full,below_90_loose230,3756,3048,16.4856,16.4861,12.0769,12.0774,1.3981,1.3938,0.7326,0.7326,0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260324-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-fullwind-amp0200-freq1300-per40-depth580-run1.csv,fullpanel-fullwind-amp0200-freq1300-per40-depth580-run1.csv,1.3000,0.2000,full,below_90_loose230,4436,3281,14.9882,14.9882,12.3875,12.3875,1.2961,1.2953,0.8265,0.8265,-0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260325-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0200-freq1300-per240-depth580-mstop30.csv,fullpanel-nowind-amp0200-freq1300-per240-depth580-mstop30.csv,1.3000,0.2000,no,below_90_loose230,4616,3267,14.9737,14.9737,11.7790,11.7791,1.2999,1.3011,0.7866,0.7867,0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260325-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0200-freq1300-per240-depth580-mstop30-run1.csv,fullpanel-nowind-amp0200-freq1300-per240-depth580-mstop30-run1.csv,1.3000,0.2000,no,below_90_loose230,4616,3271,14.9153,14.9154,11.8924,11.8928,1.2999,1.2997,0.7973,0.7973,0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260325-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0100-freq1300-per240-depth580-mstop30.csv,fullpanel-nowind-amp0100-freq1300-per240-depth580-mstop30.csv,1.3000,0.1000,no,below_90_loose230,4420,3268,7.5362,7.5365,5.4944,5.4944,1.3006,1.3002,0.7291,0.7290,-0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260325-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0200-freq1500-per240-depth580-mstop30-run2.csv,fullpanel-nowind-amp0200-freq1500-per240-depth580-mstop30-run2.csv,1.5000,0.2000,no,below_90_loose230,3003,2836,14.7013,14.7013,8.7199,8.7201,1.4984,1.4990,0.5931,0.5931,0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260325-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-nowind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,1.5000,0.2000,no,below_90_loose230,3000,2835,14.6690,14.6690,9.1233,9.1233,1.5001,1.4993,0.6219,0.6219,0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260325-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0200-freq1200-per240-depth580-mstop30-run1.csv,fullpanel-nowind-amp0200-freq1200-per240-depth580-mstop30-run1.csv,1.2000,0.2000,no,below_90_loose230,42292,42293,15.1446,15.1447,12.9100,12.9100,1.2000,1.2000,0.8524,0.8524,-0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260325-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0300-freq1600-per240-depth580-mstop30-run2.csv,fullpanel-nowind-amp0300-freq1600-per240-depth580-mstop30-run2.csv,1.6000,0.3000,no,below_90_loose230,2508,2661,20.7355,20.7358,10.9772,10.9772,1.5953,1.5971,0.5294,0.5294,-0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260325-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0200-freq1400-per240-depth580-mstop30-run2.csv,fullpanel-nowind-amp0200-freq1400-per240-depth580-mstop30-run2.csv,1.4000,0.2000,no,below_90_loose230,3752,3038,14.2549,14.2549,10.5746,10.5748,1.3994,1.3993,0.7418,0.7418,0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260325-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0100-freq1300-per240-depth580-mstop30-run1.csv,fullpanel-nowind-amp0100-freq1300-per240-depth580-mstop30-run1.csv,1.3000,0.1000,no,below_90_loose230,4421,3266,7.3009,7.3010,5.4063,5.4063,1.3004,1.3011,0.7405,0.7405,-0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260325-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0200-freq1400-per240-depth580-mstop30-run1.csv,fullpanel-nowind-amp0200-freq1400-per240-depth580-mstop30-run1.csv,1.4000,0.2000,no,below_90_loose230,3754,3036,14.9974,14.9975,10.8161,10.8162,1.3984,1.3998,0.7212,0.7212,-0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260325-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0200-freq0800-per240-depth580-mstop30-run1.csv,fullpanel-nowind-amp0200-freq0800-per240-depth580-mstop30-run1.csv,0.8000,0.2000,no,below_90_loose230,63435,63431,11.4008,11.4008,11.4189,11.4189,0.8000,0.8001,1.0016,1.0016,0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260325-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0200-freq1100-per240-depth580-mstop30-run1.csv,fullpanel-nowind-amp0200-freq1100-per240-depth580-mstop30-run1.csv,1.1000,0.2000,no,below_90_loose230,46138,46140,14.6372,14.6372,13.2615,13.2615,1.1000,1.0999,0.9060,0.9060,0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260325-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0300-freq1500-per240-depth580-mstop30-run2.csv,fullpanel-nowind-amp0300-freq1500-per240-depth580-mstop30-run2.csv,1.5000,0.3000,no,below_90_loose230,3003,2832,21.7796,21.7796,13.1333,13.1333,1.4985,1.5007,0.6030,0.6030,-0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260325-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0200-freq0900-per240-depth580-mstop30-run1.csv,fullpanel-nowind-amp0200-freq0900-per240-depth580-mstop30-run1.csv,0.9000,0.2000,no,below_90_loose230,56388,56391,13.8041,13.8041,12.4145,12.4146,0.9000,0.9000,0.8993,0.8993,0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260325-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0200-freq1000-per240-depth580-mstop30-run1.csv,fullpanel-nowind-amp0200-freq1000-per240-depth580-mstop30-run1.csv,1.0000,0.2000,no,below_90_loose230,50755,50755,14.0948,14.0948,13.1138,13.1139,0.9999,0.9999,0.9304,0.9304,0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260325-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0300-freq1400-per240-depth580-mstop30-run2.csv,fullpanel-nowind-amp0300-freq1400-per240-depth580-mstop30-run2.csv,1.4000,0.3000,no,below_90_loose230,3753,3038,20.8565,20.8566,15.1911,15.1912,1.3987,1.3991,0.7284,0.7284,0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260325-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0100-freq1300-per240-depth580-mstop30-run1-FALSEDATE.csv,fullpanel-nowind-amp0100-freq1300-per240-depth580-mstop30-run1-FALSEDATE.csv,1.3000,0.1000,no,below_90_loose230,4419,3272,7.7463,7.7464,4.8177,4.8177,1.3010,1.2990,0.6219,0.6219,-0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260325-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0200-freq1600-per240-depth580-mstop30-run2.csv,fullpanel-nowind-amp0200-freq1600-per240-depth580-mstop30-run2.csv,1.6000,0.2000,no,below_90_loose230,2500,2654,14.0096,14.0097,6.8163,6.8163,1.6001,1.6012,0.4865,0.4865,-0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260325-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0200-freq1600-per240-depth580-mstop30-run1.csv,fullpanel-nowind-amp0200-freq1600-per240-depth580-mstop30-run1.csv,1.6000,0.2000,no,below_90_loose230,2500,2651,14.8100,14.8101,7.1944,7.1944,1.5998,1.6032,0.4858,0.4858,-0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260325-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0100-freq1300-per40-depth580-mstop30-run2.csv,fullpanel-nowind-amp0100-freq1300-per40-depth580-mstop30-run2.csv,1.3000,0.1000,no,below_90_loose230,4422,3271,7.6770,7.6770,5.2211,5.2211,1.3004,1.2993,0.6801,0.6801,-0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0100-freq1300-per240-depth580-mstop30-run1-coldstart.csv,fullpanel-nowind-amp0100-freq1300-per240-depth580-mstop30-run1-coldstart.csv,1.3000,0.1000,no,below_90_loose230,4422,3268,8.0247,8.0247,4.9819,4.9820,1.3002,1.3007,0.6208,0.6208,0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,1.5000,0.2000,full,below_90_loose230,3018,2848,15.1202,15.1212,11.6500,11.6502,1.4904,1.4926,0.7705,0.7705,-0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0100-freq0900-per40-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0100-freq0900-per40-depth580-mstop30-run1.csv,0.9000,0.1000,full,below_90_loose230,6380,6390,6.2086,6.2086,5.9881,5.9881,0.9012,0.8999,0.9645,0.9645,0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0200-freq1300-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1300-per240-depth580-mstop30-run1.csv,1.3000,0.2000,full,below_90_loose230,4621,3275,15.0925,15.0928,12.7991,12.7991,1.2987,1.2977,0.8480,0.8480,-0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0100-freq1400-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0100-freq1400-per240-depth580-mstop30-run1.csv,1.4000,0.1000,full,below_90_loose230,3763,3035,7.3416,7.3417,6.0088,6.0088,1.3954,1.4002,0.8184,0.8184,-0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0100-freq1200-per33-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0100-freq1200-per33-depth580-mstop30-run1.csv,1.2000,0.1000,full,below_90_loose230,3552,3543,7.5244,7.5244,6.4241,6.4243,1.1965,1.1991,0.8538,0.8538,0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0100-freq0600-per40-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0100-freq0600-per40-depth580-mstop30-run1.csv,0.6000,0.1000,full,below_90_loose230,9568,9574,4.4208,4.4208,3.5164,3.5180,0.6010,0.6000,0.7954,0.7958,0.0004
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0100-freq1300-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0100-freq1300-per240-depth580-mstop30-run1.csv,1.3000,0.1000,full,below_90_loose230,4561,3276,6.3357,6.3698,6.0302,6.0302,1.3104,1.2972,0.9518,0.9467,-0.0051
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0200-freq1400-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1400-per240-depth580-mstop30-run1.csv,1.4000,0.2000,full,below_90_loose230,3768,3044,14.7968,14.7977,12.4355,12.4355,1.3928,1.3961,0.8404,0.8404,-0.0001
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0100-freq0800-per40-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0100-freq0800-per40-depth580-mstop30-run1.csv,0.8000,0.1000,full,below_90_loose230,7213,7183,5.6860,5.6861,5.8929,5.8930,0.7973,0.8004,1.0364,1.0364,-0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0100-freq1300-per40-depth580-mstop330-run1.csv,fullpanel-fullwind-amp0100-freq1300-per40-depth580-mstop330-run1.csv,1.3000,0.1000,full,below_90_loose230,4428,3277,7.1491,7.1492,6.1159,6.1159,1.2983,1.2971,0.8555,0.8555,-0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0300-freq1600-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0300-freq1600-per240-depth580-mstop30-run1.csv,1.6000,0.3000,full,below_90_loose230,2355,2681,23.5158,23.5159,16.5374,16.5376,1.5926,1.5856,0.7032,0.7033,0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0200-freq1200-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1200-per240-depth580-mstop30-run1.csv,1.2000,0.2000,full,below_90_loose230,42300,42299,15.5633,15.5633,13.0141,13.0142,1.1998,1.1998,0.8362,0.8362,0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-nowind-amp0100-freq1300-per240-depth580-mstop30-run1.csv,fullpanel-nowind-amp0100-freq1300-per240-depth580-mstop30-run1.csv,1.3000,0.1000,no,below_90_loose230,4421,3267,7.5029,7.5029,5.3966,5.3968,1.3005,1.3004,0.7193,0.7193,0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0100-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0100-freq1500-per240-depth580-mstop30-run1.csv,1.5000,0.1000,full,below_90_loose230,2992,2836,7.3130,7.3135,5.6734,5.6740,1.5047,1.4995,0.7758,0.7758,0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-nowind-amp0100-freq1300-per240-depth580-mstop30-run2.csv,fullpanel-nowind-amp0100-freq1300-per240-depth580-mstop30-run2.csv,1.3000,0.1000,no,below_90_loose230,4421,3266,7.5307,7.5310,5.2432,5.2432,1.3003,1.3011,0.6962,0.6962,-0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0100-freq0700-per40-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0100-freq0700-per40-depth580-mstop30-run1.csv,0.7000,0.1000,full,below_90_loose230,8257,8222,5.2189,5.2190,5.7350,5.7350,0.6962,0.6994,1.0989,1.0989,-0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0100-freq1000-per40-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0100-freq1000-per40-depth580-mstop30-run1.csv,1.0000,0.1000,full,below_90_loose230,5732,5753,7.0406,7.0406,6.3813,6.3814,1.0031,0.9994,0.9064,0.9064,0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0200-freq1700-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1700-per240-depth580-mstop30-run1.csv,1.7000,0.2000,full,below_90_loose230,29711,29738,15.7113,15.7116,9.7014,9.7032,1.6997,1.6983,0.6175,0.6176,0.0001
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0300-freq1600-per240-depth580-mstop330-run1.csv,fullpanel-fullwind-amp0300-freq1600-per240-depth580-mstop330-run1.csv,1.6000,0.3000,full,below_90_loose230,2507,2669,24.1291,24.1293,16.8919,16.8919,1.5952,1.5925,0.7001,0.7001,-0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0100-freq1300-per240-depth580-mstop330-run1.csv,fullpanel-fullwind-amp0100-freq1300-per240-depth580-mstop330-run1.csv,1.3000,0.1000,full,below_90_loose230,4622,3273,7.4087,7.4092,6.1911,6.1911,1.2977,1.2985,0.8357,0.8356,-0.0001
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0300-freq1300-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0300-freq1300-per240-depth580-mstop30-run1.csv,1.3000,0.3000,full,below_90_loose230,4618,3280,21.7543,21.7575,18.7895,18.7895,1.2986,1.2957,0.8637,0.8636,-0.0001
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0100-freq1200-per40-depth580-mstop30-run2.csv,fullpanel-fullwind-amp0100-freq1200-per40-depth580-mstop30-run2.csv,1.2000,0.1000,full,below_90_loose230,4774,4791,7.5336,7.5336,6.0120,6.0121,1.2043,1.1999,0.7980,0.7980,0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0200-freq0800-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq0800-per240-depth580-mstop30-run1.csv,0.8000,0.2000,full,below_90_loose230,63408,63437,11.6473,11.6478,12.3260,12.3260,0.8003,0.8000,1.0583,1.0582,-0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,1.5000,0.3000,full,below_90_loose230,3013,2685,24.6412,24.6416,17.2465,17.2465,1.4939,1.4898,0.6999,0.6999,-0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0200-freq1100-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1100-per240-depth580-mstop30-run1.csv,1.1000,0.2000,full,below_90_loose230,46122,46149,14.2805,14.2808,13.5648,13.5648,1.1003,1.0997,0.9499,0.9499,-0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0100-freq1200-per40-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0100-freq1200-per40-depth580-mstop30-run1.csv,1.2000,0.1000,full,below_90_loose230,4779,4795,7.4194,7.4195,6.2818,6.2818,1.2033,1.1993,0.8467,0.8467,-0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0100-freq1600-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0100-freq1600-per240-depth580-mstop30-run1.csv,1.6000,0.1000,full,below_90_loose230,2497,2505,7.8589,7.8595,5.1021,5.1021,1.6028,1.5969,0.6492,0.6492,-0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0100-freq1100-per40-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0100-freq1100-per40-depth580-mstop30-run1.csv,1.1000,0.1000,full,below_90_loose230,5226,5228,7.1039,7.1040,6.2400,6.2401,1.1004,1.1000,0.8784,0.8784,-0.0000
