path,mooring_short,date,WindCondition,amp_v,freq,Kt,var_wind_9373/170,var_swell_9373/170,sigma_wind_9373/170,sigma_swell_9373/170,var_wind_12400/250,var_swell_12400/250,sigma_wind_12400/250,sigma_swell_12400/250
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0100-freq1600-per240-depth580-mstop30-run1.csv,loose300,2026-03-27,no,0.1,1.6,0.37007289133957016,3.0372518581098748e-06,2.598843848207412e-06,0.0017427713154943407,0.0016120930023442853,3.3585628245137367e-06,2.2697915457389575e-07,0.001832638214300285,0.000476423293483742
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0200-freq1300-per40-depth580-mstop30-run1.csv,loose300,2026-03-27,no,0.2,1.3,0.8049497300725384,8.504292512712652e-05,6.040264735917051e-05,0.009221872105333413,0.007771914008734946,2.205833083160721e-06,1.0669671767779803e-06,0.0014852047276926912,0.0010329410325754227
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0300-freq1300-per240-depth580-mstop30-run1.csv,loose300,2026-03-27,full,0.3,1.3,0.8577458418227724,14.357056417576496,0.04768915529408412,3.7890706535477134,0.21837846801844757,0.006884938364447908,0.022189914467131967,0.08297552870845662,0.1489627955804132
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,loose300,2026-03-27,full,0.3,1.5,0.7374158473053581,7.132443428095906,0.0766366009985345,2.6706634808780954,0.27683316455680396,0.015721652851222016,0.006985791041128439,0.125386015373414,0.08358104474776826
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0100-freq1600-per240-depth580-mstop30-run1.csv,loose300,2026-03-27,full,0.1,1.6,0.5960993186862195,5.386719506653423,0.04660040740156063,2.3209307414598617,0.2158712750728096,0.00036551539735990427,0.007433848518497471,0.019118456981668377,0.08621976872212933
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0300-freq1300-per240-depth580-mstop30-run1.csv,loose300,2026-03-27,no,0.3,1.3,0.8312567580663177,1.368921859983937e-05,4.78047042486918e-06,0.0036998944038768686,0.002186428691924157,1.9766814595519104e-05,2.0955402364420467e-05,0.004445988595972678,0.0045777071077582575
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0300-freq1300-per40-depth580-mstop30-run1.csv,loose300,2026-03-27,full,0.3,1.3,0.8299582455346265,6.793163871053169,0.16389862110504655,2.606369864591971,0.40484394660788314,0.0014457412541237493,0.028356548682282608,0.038022904335725714,0.1683940280481544
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0300-freq1400-per240-depth580-mstop30-run1.csv,loose300,2026-03-27,no,0.3,1.4,0.6737520646943147,4.984738118047915e-05,5.922465351441156e-05,0.007060267783907289,0.007695755551887778,2.4378368181203498e-05,8.039970856687916e-05,0.0049374455117199515,0.00896658845753942
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0300-freq1300-per40-depth580-mstop30-run2.csv,loose300,2026-03-27,full,0.3,1.3,0.8240903442451569,13.581236534800638,0.09568497951815744,3.6852729254155165,0.3093298878513963,0.001551949810949063,0.04906467571558836,0.039394794211279525,0.22150547558827605
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0200-freq1600-per240-depth580-mstop30-run1.csv,loose300,2026-03-27,full,0.2,1.6,0.6553788482658948,7.209013251168352,0.023243727241297182,2.684960567898224,0.15245893624611573,0.005656018079171746,0.008627737652809244,0.07520650290481366,0.09288561596291023
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0300-freq1300-per40-depth580-mstop30-run1.csv,loose300,2026-03-27,no,0.3,1.3,0.8280433163633509,4.7142370117408574e-05,4.529245781411503e-05,0.0068660301570418825,0.0067299671480710085,9.660985337474147e-07,7.344251822226011e-07,0.0009829031151377102,0.0008569861038678522
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0100-freq1300-per40-depth580-mstop30-run2.csv,loose300,2026-03-27,full,0.1,1.3,0.7626340314603618,2.9879508056053576,0.14819511793385726,1.7285690051615983,0.38496119016578445,0.008160450943350894,0.018071041816785562,0.09033521430400712,0.13442857514972611
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0300-freq1400-per240-depth580-mstop30-run1.csv,loose300,2026-03-27,full,0.3,1.4,0.7651519530290513,2.065878168906577,0.03919060848752147,1.4373163078830549,0.1979661801609595,0.012363257694988486,0.006780651372319879,0.11119018704448916,0.08234471065174666
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0100-freq1300-per40-depth580-mstop30-run3.csv,loose300,2026-03-27,full,0.1,1.3,0.7544839350102797,14.62763369174603,0.08131150517440124,3.824608959324604,0.2851517230780856,0.004869310155242009,0.02079257671923281,0.06978044249818147,0.1441963131263515
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0100-freq1300-per40-depth580-mstop30-run1.csv,loose300,2026-03-27,no,0.1,1.3,0.6808653189871752,3.8360170312047524e-05,0.00010184106733031225,0.006193558776022678,0.010091633531312573,9.026498170740541e-06,5.336488205301727e-06,0.003004413115858161,0.0023100840255933825
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0100-freq1300-per40-depth580-mstop30-run3.csv,loose300,2026-03-27,no,0.1,1.3,0.6597568977369019,6.248254343524905e-07,6.394272918328321e-07,0.0007904590023223788,0.0007996419772828538,1.0657610960046399e-05,6.315634232666677e-06,0.003264599663059224,0.00251309256348959
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0200-freq1600-per240-depth580-mstop30-run1.csv,loose300,2026-03-27,no,0.2,1.6,0.4859051864777319,2.4015743075365853e-06,7.307919159032039e-06,0.001549701360758448,0.0027033163261135458,0.002962136965675888,0.003338692436857931,0.054425517596766025,0.05778141947770002
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0100-freq1300-per40-depth580-mstop30-run1.csv,loose300,2026-03-27,full,0.1,1.3,0.714850438660233,11.59524152255114,0.05696128600448169,3.4051786329869893,0.2386656364131244,0.0007290840658683032,0.0023080249240234624,0.02700155673046099,0.04804190799732524
