path,name,probe,freq_hz,amp_V,wind,mooring,T_ref,start_sample,A_LS_mm,A_stokes2_mm,residual_rms_mm
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,9373/340,1.50000,0.20000,full,below_90_loose230,72,10568,15.45481,2.63590,1.76315
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,9373/340,1.50000,0.20000,full,below_90_loose230,73,10735,15.34200,2.69948,1.75454
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,9373/340,1.50000,0.20000,full,below_90_loose230,74,10902,15.30247,2.56751,1.85804
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,9373/340,1.50000,0.20000,full,below_90_loose230,75,11069,15.21264,2.26293,1.98139
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,9373/340,1.50000,0.20000,full,below_90_loose230,76,11236,15.25688,2.12884,1.90803
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,9373/340,1.50000,0.20000,full,below_90_loose230,77,11403,15.30840,1.95608,2.06657
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,9373/340,1.50000,0.20000,full,below_90_loose230,78,11570,15.41642,1.83977,2.01754
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,9373/340,1.50000,0.20000,full,below_90_loose230,79,11737,15.43842,1.72835,2.08035
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,9373/340,1.50000,0.20000,full,below_90_loose230,80,11904,15.49348,1.50118,2.06680
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,12400/250,1.50000,0.20000,full,below_90_loose230,40,6680,11.73461,0.36656,1.04877
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,12400/250,1.50000,0.20000,full,below_90_loose230,41,6847,11.76394,0.41038,1.04486
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,12400/250,1.50000,0.20000,full,below_90_loose230,42,7014,11.67424,0.29711,1.00012
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,12400/250,1.50000,0.20000,full,below_90_loose230,43,7181,11.78659,0.23874,0.90262
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,12400/250,1.50000,0.20000,full,below_90_loose230,44,7348,11.80946,0.30079,1.02634
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,12400/250,1.50000,0.20000,full,below_90_loose230,45,7515,11.70294,0.31542,1.05233
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,12400/250,1.50000,0.20000,full,below_90_loose230,46,7682,11.59995,0.28153,1.11602
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,12400/250,1.50000,0.20000,full,below_90_loose230,47,7849,11.54950,0.28837,1.22497
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,12400/250,1.50000,0.20000,full,below_90_loose230,48,8016,11.48855,0.17770,1.25860
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,12400/250,1.50000,0.20000,full,below_90_loose230,49,8183,11.43971,0.09992,1.30420
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,12400/250,1.50000,0.20000,full,below_90_loose230,50,8350,11.44519,0.05165,1.28740
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,12400/250,1.50000,0.20000,full,below_90_loose230,51,8517,11.39517,0.02527,1.18313
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,12400/250,1.50000,0.20000,full,below_90_loose230,52,8684,11.41104,0.08565,1.10653
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,12400/250,1.50000,0.20000,full,below_90_loose230,53,8851,11.39559,0.08489,0.94856
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,12400/250,1.50000,0.20000,full,below_90_loose230,54,9018,11.42218,0.06280,0.89633
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,12400/250,1.50000,0.20000,full,below_90_loose230,55,9185,11.48115,0.07323,0.79869
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,12400/250,1.50000,0.20000,full,below_90_loose230,56,9352,11.58300,0.06840,0.75623
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,12400/250,1.50000,0.20000,full,below_90_loose230,57,9519,11.63630,0.12232,0.76780
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,12400/250,1.50000,0.20000,full,below_90_loose230,58,9686,11.74567,0.13430,0.79510
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,12400/250,1.50000,0.20000,full,below_90_loose230,59,9853,11.69940,0.08074,0.85402
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,12400/250,1.50000,0.20000,full,below_90_loose230,60,10020,11.57710,0.06101,0.91827
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,12400/250,1.50000,0.20000,full,below_90_loose230,61,10187,11.57615,0.06707,0.93488
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,12400/250,1.50000,0.20000,full,below_90_loose230,62,10354,11.52627,0.09048,0.94612
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,12400/250,1.50000,0.20000,full,below_90_loose230,63,10521,11.47751,0.11976,0.96900
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,12400/250,1.50000,0.20000,full,below_90_loose230,64,10688,11.42933,0.21482,1.01630
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,12400/250,1.50000,0.20000,full,below_90_loose230,65,10855,11.39124,0.21954,0.98378
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,12400/250,1.50000,0.20000,full,below_90_loose230,66,11022,11.36008,0.20349,0.89093
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,12400/250,1.50000,0.20000,full,below_90_loose230,67,11189,11.29629,0.15799,0.84785
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,12400/250,1.50000,0.20000,full,below_90_loose230,68,11356,11.21209,0.19725,0.79887
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,12400/250,1.50000,0.20000,full,below_90_loose230,69,11523,11.28942,0.18172,0.80857
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,12400/250,1.50000,0.20000,full,below_90_loose230,70,11690,11.35439,0.11735,0.77815
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,12400/250,1.50000,0.20000,full,below_90_loose230,71,11857,11.39292,0.12945,0.76698
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,12400/250,1.50000,0.20000,full,below_90_loose230,72,12024,11.47830,0.16500,0.78717
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,12400/250,1.50000,0.20000,full,below_90_loose230,73,12191,11.48498,0.15872,0.77419
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,12400/250,1.50000,0.20000,full,below_90_loose230,74,12358,11.40856,0.08893,0.77206
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,12400/250,1.50000,0.20000,full,below_90_loose230,75,12525,11.38016,0.09384,0.75839
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,12400/250,1.50000,0.20000,full,below_90_loose230,76,12692,11.36952,0.07802,0.70323
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,12400/250,1.50000,0.20000,full,below_90_loose230,77,12859,11.45666,0.13234,0.71748
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,12400/250,1.50000,0.20000,full,below_90_loose230,78,13026,11.49740,0.06072,0.72356
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,12400/250,1.50000,0.20000,full,below_90_loose230,79,13193,11.43154,0.07190,0.73488
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,12400/250,1.50000,0.20000,full,below_90_loose230,80,13360,11.41349,0.11217,0.73292
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0200-freq1300-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1300-per240-depth580-mstop30-run1.csv,9373/170,1.30000,0.20000,full,below_90_loose230,40,6428,15.10469,1.22152,2.63017
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0200-freq1300-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1300-per240-depth580-mstop30-run1.csv,9373/170,1.30000,0.20000,full,below_90_loose230,41,6620,15.04052,1.38115,2.43079
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0200-freq1300-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1300-per240-depth580-mstop30-run1.csv,9373/170,1.30000,0.20000,full,below_90_loose230,42,6812,15.07045,1.18713,2.31975
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0200-freq1300-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1300-per240-depth580-mstop30-run1.csv,9373/170,1.30000,0.20000,full,below_90_loose230,43,7004,15.05748,1.24324,2.27838
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0200-freq1300-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1300-per240-depth580-mstop30-run1.csv,9373/170,1.30000,0.20000,full,below_90_loose230,44,7196,15.19530,1.25102,2.36952
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0200-freq1300-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1300-per240-depth580-mstop30-run1.csv,9373/170,1.30000,0.20000,full,below_90_loose230,45,7388,15.18194,1.12108,2.40221
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0200-freq1300-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1300-per240-depth580-mstop30-run1.csv,9373/170,1.30000,0.20000,full,below_90_loose230,46,7580,15.15895,1.05308,2.53313
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0200-freq1300-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1300-per240-depth580-mstop30-run1.csv,9373/170,1.30000,0.20000,full,below_90_loose230,47,7772,15.30320,1.14782,2.75292
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0200-freq1300-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1300-per240-depth580-mstop30-run1.csv,9373/170,1.30000,0.20000,full,below_90_loose230,48,7964,15.42172,1.25174,2.87327
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0200-freq1300-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1300-per240-depth580-mstop30-run1.csv,9373/170,1.30000,0.20000,full,below_90_loose230,49,8156,15.49582,1.42155,2.98164
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0200-freq1300-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1300-per240-depth580-mstop30-run1.csv,9373/170,1.30000,0.20000,full,below_90_loose230,50,8348,15.35914,1.61832,3.05608
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0200-freq1300-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1300-per240-depth580-mstop30-run1.csv,9373/170,1.30000,0.20000,full,below_90_loose230,51,8540,15.44346,1.44162,3.03237
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0200-freq1300-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1300-per240-depth580-mstop30-run1.csv,9373/170,1.30000,0.20000,full,below_90_loose230,52,8732,15.58605,1.57885,3.12407
